Date,Open,High,Low,Close,Adj Close,Volume
1/11/2018,34.76281,34.819733,34.554081,34.686909,29.630711,15102555
1/12/2018,34.753323,34.914612,34.59203,34.667931,29.614504,20240700
1/16/2018,34.696396,35.085388,34.601517,34.724857,29.663122,30536699
1/17/2018,34.933586,35.455406,34.886147,35.275143,30.133204,25332363
1/18/2018,35.265656,35.265656,34.819733,35.094875,29.979212,19946528
1/19/2018,35.28463,35.370018,34.629982,35.04744,29.938694,31133684
1/22/2018,35,35.170776,34.848198,35.037952,29.930582,21380495
1/23/2018,34.933586,35.180267,34.667931,34.933586,29.841433,18527212
1/24/2018,35.094875,35.170776,34.848198,35.037952,29.930582,18673191
1/25/2018,35.075901,35.426945,35.009487,35.322582,30.173725,18988232
1/26/2018,35.388992,37.087288,35.388992,37.011387,31.616354,51441419
1/29/2018,37.0019,37.409866,36.78368,37.020874,31.624466,36779014
1/30/2018,36.252373,36.764706,35.436432,35.863377,30.635689,48483684
1/31/2018,35.97723,36.043644,34.943073,35.142315,30.019737,35859926
2/1/2018,34.734344,35.483871,34.734344,34.943073,30.126072,29697926
2/2/2018,34.724857,35.341557,34.639469,34.734344,29.946121,25588907
2/5/2018,34.611008,34.819733,32.258064,32.893738,28.35924,42463657
2/6/2018,32.409866,33.662239,32.258064,33.472485,28.85821,56035067
2/7/2018,33.33017,33.823528,33.178368,33.187855,28.61282,30955980
2/8/2018,33.206833,33.368122,31.878557,31.907021,27.508549,45850792
2/9/2018,32.438332,32.666035,31.49905,32.409866,27.942076,49851776
2/12/2018,32.685009,33.083492,32.28653,32.884251,28.351061,38743670
2/13/2018,32.798862,33.235294,32.64706,33.149906,28.580097,21559570
2/14/2018,32.922199,33.529411,32.789375,33.387096,28.784595,24494749
2/15/2018,33.557877,33.899429,33.28273,33.880455,29.209938,22588379
2/16/2018,33.927895,34.781784,33.851994,34.402279,29.659826,27659595
2/20/2018,34.174572,34.620495,34.041744,34.165085,29.455332,27202370
2/21/2018,34.127136,34.71537,33.899429,33.927895,29.250839,25872327
2/22/2018,34.032257,34.297913,33.78558,33.908916,29.234478,23983454
2/23/2018,34.089184,34.440228,33.994308,34.402279,29.659826,17940029
2/26/2018,34.43074,35.303604,34.354839,35.189754,30.338743,25407302
2/27/2018,35.170776,35.332069,34.857685,34.914612,30.10153,23543093
2/28/2018,35.132828,35.370018,34.449715,34.449715,29.700729,28360927
3/1/2018,34.269451,34.411766,33.396584,33.804554,29.144497,30282896
3/2/2018,33.728653,34.222012,33.586338,34.108158,29.406252,22271336
3/5/2018,33.984821,34.421253,33.937382,34.269451,29.545305,22319609
3/6/2018,34.383301,34.383301,33.918407,34.041744,29.348993,18003479
3/7/2018,33.776093,34.231499,33.728653,34.089184,29.389893,23440328
3/8/2018,34.146111,34.629982,34.089184,34.629982,29.85614,21646630
3/9/2018,34.734344,35.028461,34.658443,34.886147,30.076992,19300743
3/12/2018,35.028461,35.104362,34.629982,34.734344,29.946121,26571656
3/13/2018,34.914612,35.066414,34.563568,34.867172,30.060629,29560695
3/14/2018,34.95256,35.094875,34.326378,34.487667,29.733448,23378458
3/15/2018,34.487667,34.924099,34.487667,34.705883,29.921583,20508310
3/16/2018,34.76281,35.142315,34.743832,34.895638,30.085173,34125253
3/19/2018,34.914612,34.914612,34.231499,34.468693,29.717087,20003761
3/20/2018,34.506641,34.677418,34.269451,34.468693,29.717087,20295824
3/21/2018,34.620495,34.848198,34.345352,34.411766,29.668005,19071392
3/22/2018,34.184059,34.288425,33.652752,33.776093,29.119965,22094686
3/23/2018,33.671726,33.681213,32.675522,32.722961,28.212004,29385731
3/26/2018,33.140415,33.349148,32.561668,33.244781,28.661896,24926468
3/27/2018,33.377609,33.73814,32.9981,33.21632,28.637362,28835227
3/28/2018,33.377609,33.97533,33.320683,33.491463,28.874575,26349684
3/29/2018,33.700191,33.842506,33.273247,33.671726,29.029991,24804731
4/2/2018,33.605312,33.908916,32.979126,33.254269,28.670071,28323299
4/3/2018,33.311195,33.908916,33.130932,33.851994,29.1854,21347927
4/4/2018,33.510437,34.373814,33.434536,34.278938,29.55349,22010682
4/5/2018,33.842506,34.155598,33.709679,33.899429,29.226295,25781789
4/6/2018,33.73814,34.032257,33.102467,33.368122,28.768232,22288200
4/9/2018,33.491463,34.089184,33.415562,33.643265,29.005445,20457297
4/10/2018,34.155598,34.250473,33.889942,34.108158,29.406252,20667254
4/11/2018,33.899429,34.222012,33.766602,33.956356,29.275377,13879915
4/12/2018,34.184059,34.629982,34.127136,34.459202,29.708897,23817976
4/13/2018,34.544594,34.629982,34.278938,34.459202,29.708897,17774340
4/16/2018,34.629982,34.848198,34.525616,34.658443,29.88068,15932369
4/17/2018,34.867172,34.895638,34.411766,34.468693,29.717087,17675580
